1000
171769
-3.6738E-11
-3.7107E-11
-3.7476E-11
-3.7846E-11
-3.8216E-11
-3.8587E-11
-3.8958E-11
-3.9329E-11
-3.97E-11
-4.0071E-11
-4.0443E-11
-4.0815E-11
-4.1188E-11
-4.156E-11
-4.1933E-11
-4.2306E-11
-4.268E-11
-4.3054E-11
-4.3427E-11
-4.3802E-11
-4.4176E-11
-4.4551E-11
-4.4925E-11
-4.5301E-11
-4.5676E-11
-4.6051E-11
-4.6427E-11
-4.6803E-11
-4.7179E-11
-4.7556E-11
-4.7932E-11
-4.8309E-11
-4.8686E-11
-4.9063E-11
-4.944E-11
-4.9818E-11
-5.0196E-11
-5.0573E-11
-5.0952E-11
-5.133E-11
-5.1708E-11
-5.2087E-11
-5.2465E-11
-5.2844E-11
-5.3223E-11
-5.3602E-11
-5.3982E-11
-5.4361E-11
-5.4741E-11
-5.512E-11
-5.55E-11
-5.588E-11
-5.626E-11
-5.664E-11
-5.702E-11
-5.7401E-11
-5.7781E-11
-5.8162E-11
-5.8543E-11
-5.8923E-11
-5.9304E-11
-5.9685E-11
-6.0066E-11
-6.0447E-11
-6.0828E-11
-6.121E-11
-6.1591E-11
-6.1972E-11
-6.2354E-11
-6.2735E-11
-6.3116E-11
-6.3498E-11
-6.388E-11
-6.4261E-11
-6.4643E-11
-6.5024E-11
-6.5406E-11
-6.5788E-11
-6.617E-11
-6.6551E-11
-6.6933E-11
-6.7315E-11
-6.7696E-11
-6.8078E-11
-6.846E-11
-6.8842E-11
-6.9223E-11
-6.9605E-11
-6.9987E-11
-7.0368E-11
-7.075E-11
-7.1131E-11
-7.1513E-11
-7.1894E-11
-7.2275E-11
-7.2657E-11
-7.3038E-11
-7.3419E-11
-7.38E-11
-7.4181E-11
-7.4562E-11
-7.4943E-11
-7.5324E-11
-7.5705E-11
-7.6085E-11
-7.6466E-11
-7.6846E-11
-7.7227E-11
-7.7607E-11
-7.7987E-11
-7.8367E-11
-7.8747E-11
-7.9127E-11
-7.9506E-11
-7.9886E-11
-8.0265E-11
